http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I09.1;I09.1;Endocardite rhumatismale, valvule non précisée;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I09.2;I09.2;Péricardite rhumatismale chronique;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I09.8;I09.8;Autres cardiopathies rhumatismales précisées;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I09.9;I09.9;Cardiopathie rhumatismale, sans précision;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I30.0;I30.0;Péricardite aigue;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I30.8;I30.8;Autres formes de péricardite aiguë;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I30.9;I30.9;Péricardite aiguë, sans précision;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I31;I31;Autres maladies du péricarde;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I31.0;I31.0;Péricardite adhésive chronique;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I31.1;I31.1;Péricardite constrictive chronique;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I31.2;I31.2;Hémopéricarde, non classé ailleurs;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I31.3;I31.3;Épanchement péricardique (non inflammatoire);narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I31.8;I31.8;Autres maladies précisées du péricarde;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I31.9;I31.9;Maladie du péricarde, sans précision;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I32.8;I32.8;Péricardite au cours d'autres maladies classées ailleurs;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I34;I34;Atteintes non rhumatismales de la valvule mitrale;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I34.0;I34.0;Insuffisance (de la valvule) mitrale;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I34.1;I34.1;Prolapsus (de la valvule) mitral(e);narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I34.2;I34.2;Sténose non rhumatismale (de la valvule) mitrale;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I34.8;I34.8;Autres atteintes non rhumatismales de la valvule mitrale;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I34.9;I34.9;Atteinte non rhumatismale de la valvule mitrale, sans précision;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I35;I35;Atteintes non rhumatismales de la valvule aortique;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I35.0;I35.0;Sténose (de la valvule) aortique;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I35.1;I35.1;Insuffisance (de la valvule) aortique;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I35.2;I35.2;Sténose (de la valvule) aortique avec insuffisance;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I35.8;I35.8;Autres atteintes de la valvule aortique;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I35.9;I35.9;Atteinte de la valvule aortique, sans précision;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I36;I36;Atteintes non rhumatismales de la valvule tricuspide;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I36.0;I36.0;Sténose non rhumatismale (de la valvule) tricuspide;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I36.1;I36.1;Insuffisance non rhumatismale (de la valvule) tricuspide;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I36.2;I36.2;Sténose non rhumatismale (de la valvule) tricuspide avec insuffisance;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I36.8;I36.8;Autres atteintes non rhumatismales de la valvule tricuspide;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I36.9;I36.9;Atteinte non rhumatismale de la valvule tricuspide, sans précision;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I37;I37;Atteintes de la valvule pulmonaire;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I37.0;I37.0;Sténose de la valvule pulmonaire;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I37.1;I37.1;Insuffisance de la valvule pulmonaire;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I37.2;I37.2;Sténose de la valvule pulmonaire avec insuffisance;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I37.8;I37.8;Autres atteintes de la valvule pulmonaire;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I37.9;I37.9;Atteinte de la valvule pulmonaire, sans précision;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I38;I38;Endocardite, valvule non précisée;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I40.1;I40.1;Myocardite isolée;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I40.8;I40.8;Autres myocardites aiguës;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I40.9;I40.9;Myocardite aiguë, sans précision;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I41.8;I41.8;Myocardite au cours d'autres maladies classées ailleurs;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I42;I42;Myocardiopathie;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I42.0;I42.0;Myocardiopathie avec dilatation;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I42.1;I42.1;Myocardiopathie obstructive hypertrophique;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I42.2;I42.2;Autres myocardiopathies hypertrophiques;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I42.3;I42.3;Maladie endomyocardique (éosinophilique);narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I42.4;I42.4;Fibroélastose endocardique;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I42.5;I42.5;Autres myocardiopathies restrictives;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I42.6;I42.6;Myocardiopathie alcoolique;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I42.7;I42.7;Myocardiopathie due à des médicaments et d'autres causes externes;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I42.8;I42.8;Autres myocardiopathies;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I42.9;I42.9;Myocardiopathie, sans précision;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I43;I43;Myocardiopathie au cours de maladies classées ailleurs;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I43.0;I43.0;Myocardiopathie au cours de maladies infectieuses et parasitaires classées ailleurs;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I43.1;I43.1;Myocardiopathie au cours de maladies métaboliques;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I43.2;I43.2;Myocardiopathie au cours de maladies nutritionnelles;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I43.8;I43.8;Myocardiopathie au cours d'autres maladies classées ailleurs;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I50;I50;Insuffisance cardiaque;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I50.0;I50.0;Insuffisance cardiaque congestive;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I50.00;I50.00;Insuffisance cardiaque congestive, avec fraction d'éjection ventriculaire gauche [FEVG] supérieure ou égale à 50;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I50.01;I50.01;Insuffisance cardiaque congestive, avec fraction d'éjection ventriculaire gauche [FEVG] inférieure à 50 et supérieure ou égale à 40;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I50.02;I50.02;Insuffisance cardiaque congestive, avec fraction d'éjection ventriculaire gauche [FEVG] inférieure à 40;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I50.09;I50.09;Insuffisance cardiaque congestive, avec fraction d'éjection ventriculaire gauche [FEVG] non précisée;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I50.1;I50.1;Insuffisance ventriculaire gauche;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I50.10;I50.10;Insuffisance ventriculaire gauche, avec fraction d'éjection ventriculaire gauche [FEVG] supérieure ou égale à 50;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I50.11;I50.11;Insuffisance ventriculaire gauche, avec fraction d'éjection ventriculaire gauche [FEVG] inférieure à 50 et supérieure ou égale à 40;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I50.12;I50.12;Insuffisance ventriculaire gauche, avec fraction d'éjection ventriculaire gauche [FEVG] inférieure à 40;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I50.19;I50.19;Insuffisance ventriculaire gauche, avec fraction d'éjection ventriculaire gauche [FEVG] non précisée;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I50.9;I50.9;Insuffisance cardiaque, sans précision;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I51;I51;Complications de cardiopathies et maladies cardiaques mal définies;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I51.0;I51.0;Anomalie d'un septum cardiaque, acquise;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I51.1;I51.1;Rupture des cordages tendineux, non classée ailleurs;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I51.2;I51.2;Rupture du muscle papillaire, non classée ailleurs;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I51.3;I51.3;Thrombose intracardiaque, non classée ailleurs;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I51.4;I51.4;Myocardite, sans précision;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I51.5;I51.5;Dégénérescence du myocarde;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I51.6;I51.6;Maladie cardiovasculaire, sans précision;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I51.7;I51.7;Cardiomégalie;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I51.8;I51.8;Autres cardiopathies mal définies;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I51.9;I51.9;Cardiopathie, sans précision;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I52;I52;Autres cardiopathies au cours de maladies classées ailleurs;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I52.0;I52.0;Autres cardiopathies au cours de maladies bactériennes classées ailleurs;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I52.1;I52.1;Autres cardiopathies au cours d'autres maladies infectieuses et parasitaires classées ailleurs;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I52.8;I52.8;Autres cardiopathies au cours d'autres maladies classées ailleurs;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I97.1;I97.1;Autres troubles fonctionnels après chirurgie cardiaque;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/Q20.4;Q20.4;Malformation congénitale du Ventricule à double issue;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I11.0;I11.0;Cardiopathie hypertensive, avec insuffisance cardiaque (congestive);narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I20;I20;Angine de poitrine;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I20-I25;I20-I25;Cardiopathies ischémiques;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I20.0;I20.0;Angine de poitrine instable;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I20.1;I20.1;Angine de poitrine avec spasme coronaire vérifié;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I20.8;I20.8;Autres formes d'angine de poitrine;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I20.9;I20.9;Angine de poitrine, sans précision;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I21;I21;Infarctus aigu du myocarde;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I21.0;I21.0;Infarctus transmural aigu du myocarde, de la paroi antérieure;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I21.00;I21.00;Infarctus transmural aigu du myocarde, de la paroi antérieure -  Prise en charge initiale ;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I21.000;I21.000;Infarctus transmural aigu du myocarde, de la paroi antérieure -  Prise en charge initiale, infarctus de 24 heures ou moins ;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I21.08;I21.08;Infarctus transmural aigu du myocarde, de la paroi antérieure -  Autres prises en charge ;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I21.1;I21.1;Infarctus transmural aigu du myocarde, de la paroi inférieure;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I21.10;I21.10;Infarctus transmural aigu du myocarde, de la paroi inférieure -  Prise en charge initiale ;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I21.100;I21.100;Infarctus transmural aigu du myocarde, de la paroi inférieure -  Prise en charge initiale, infarctus de 24 heures ou moins ;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I21.18;I21.18;Infarctus transmural aigu du myocarde, de la paroi inférieure -  Autres prises en charge ;narrowerMatch;alignement manuel;validé
http://data.esante.gouv.fr/pathos/1;1;Insuffisance cardiaque;http://data.esante.gouv.fr/atih/cim10/I21.2;I21.2;Infarctus transmural aigu du myocarde d'autres localisations;narrowerMatch;alignement manuel;validé
